url,title,author,image,price,"old price","external id"
https://nemira.ro/orasul-de-la-miezul-noptii-ebook,"Orașul de la miezul nopții (ebook)","Charlie Jane Anders",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/o/r/orasul_de_la_miezul_noptii.jpg,"26,24 lei","30,87 lei",6373
https://nemira.ro/mr-mercedes-ebook,"Mr. Mercedes (ebook, Seria Bill Hodges, partea I)","Stephen King",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/m/r/mr-mercedes.jpg,"24,61 lei","28,95 lei",4674
https://nemira.ro/acul-din-sange-ebook,"Acul din sânge (ebook)","Sarah Bower",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/a/c/acul_din_sange.jpg,"29,99 lei","35,29 lei",6369
https://nemira.ro/sotia-imperiala-ebook,"Soția imperială (ebook)","Irina Reyn",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/s/o/sotia_imperiala.jpg,"22,49 lei","26,46 lei",6367
https://nemira.ro/miraj-ebook,"Miraj (ebook)","Somaiya Daud",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/m/i/miraj.jpg,"22,49 lei","26,46 lei",6368
https://nemira.ro/suspicious-minds-ebook,"Suspicious minds (ebook)","Gwenda Bond",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/s/u/suspicious_minds.jpg,"22,49 lei","26,46 lei",6365
https://nemira.ro/cimitirul-animalelor-ebook,"Cimitirul animalelor (ebook)","Stephen King",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/c/i/cimitirul_animalelor.jpg,"29,99 lei","35,29 lei",6364
https://nemira.ro/frumoasele-adormite-ebook,"Frumoasele adormite (ebook)","Stephen King",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/f/r/frumoasele_adormite.jpg,"37,49 lei","44,11 lei",6362
https://nemira.ro/dosar-permanent-ebook,"Dosar permanent (ebook)","Edward Snowden",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/d/o/dosar_permanent.jpg,"26,24 lei","30,87 lei",6363
https://nemira.ro/strainul-ebook-outsider,"Străinul (ebook) - OUTSIDER","Stephen King",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/s/t/strainul.jpg,"37,49 lei","44,11 lei",6361
https://nemira.ro/doctor-sleep-ebook,"Doctor Sleep (ebook)","Stephen King",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/d/o/doctor-sleep_2.jpg,"26,24 lei","30,87 lei",6360
https://nemira.ro/sotia-bancherului-ebook,"Soția bancherului (ebook)","Cristina Alger",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/s/o/sotia-bancherului.jpg,"22,49 lei","26,46 lei",6359
https://nemira.ro/ganduri-de-pe-o-planeta-nervoasa-ebook,"Gânduri de pe o planetă nervoasă (ebook)","Matt Haig",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/g/a/ganduri-de-pe-o-planeta-nervoasa.jpg,"20,99 lei","24,70 lei",6358
https://nemira.ro/sarutul-pictat-ebook,"Sărutul Pictat (ebook)","Elizabeth Hickey",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/s/a/sarutul_pictat_elizsbeth_hickey.jpg,"22,49 lei","26,46 lei",6356
https://nemira.ro/anihilare-ebook,"Anihilare (ebook)","Jeff VanderMeer",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/a/n/anihilare_jeff_vandermeer.jpg,"22,49 lei","26,46 lei",6354
https://nemira.ro/dorinta-ebook,"Dorință (ebook)","Mathias Enard",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/d/o/dorinta_mathias_enard.jpg,"17,64 lei",,6352
https://nemira.ro/vaduva-de-safir-ebook,"Văduva de safir (ebook)","Dinah Jefferies",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/v/a/vaduva_de_safir.jpg,"26,24 lei","30,87 lei",6357
https://nemira.ro/blue-lily-lily-blue-ebook-seria-fratia-corbilor-partea-a-iii-a,"Blue Lily, Lily Blue (ebook, Seria Frăția Corbilor, partea a III-a)","Maggie Stiefvater",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/b/l/blue_lily.jpg,"26,24 lei","30,87 lei",6355
https://nemira.ro/soldatul-iernii-ebook,"Soldatul iernii (ebook)","Daniel Mason",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/s/o/soldatul_iernii_daniel_mason.jpg,"26,24 lei","30,87 lei",6353
https://nemira.ro/botezul-focului-ed-2019-ebook-seria-witcher-partea-a-v-a,"Botezul focului ed. 2019 (ebook, Seria Witcher, partea a V-a)","Andrzej Sapkowski",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/w/i/witcher_5_botezul_focului.jpg,"26,24 lei","30,87 lei",6323
https://nemira.ro/fetis-ebook,"Fetiș (ebook)","Horea Sibișteanu",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/h/o/horia-sibisteanu---fetis---c1_1.jpg,"18,68 lei","21,97 lei",6277
https://nemira.ro/o-istorie-a-lumii-in-10-i-1-2-capitole-ebook,"O istorie a lumii în 10 și 1/2 capitole (ebook)","Julian Barnes",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/j/u/julian-barnes---o-istorie-a-lumii_c1_2.jpg,"13,15 lei",,6278
https://nemira.ro/melmoth-ebook,"Melmoth (ebook)","Sarah Perry",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/s/a/sarah-perry---melmoth---c1_1.jpg,"26,24 lei","30,87 lei",6272
https://nemira.ro/pachinko-ebook,"Pachinko (ebook)","Min Jin Lee",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/m/i/min-jin-lee---pachinko_c1_1.jpg,"29,99 lei","35,29 lei",6273
https://nemira.ro/corabia-magiei-ebook-seria-corabiile-insufle-ite-partea-i,"Corabia magiei (ebook, Seria Corăbiile însuflețite, partea I)","Robin Hobb",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/r/o/robin-hobb---corabia-magiei---c1_1.jpg,"29,93 lei","35,21 lei",6271
https://nemira.ro/prabusirea-imperiului-seria-interdependenta-i-john-scalzi-6899,"Prăbușirea Imperiului (ebook, Seria INTERDEPENDENȚA, partea I)","John Scalzi",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/j/o/john-scalzi---prabusirea-imperiului_c1_1.jpg,"26,24 lei","30,87 lei",6274
https://nemira.ro/misterul-henri-pick-ebook,"Misterul Henri Pick (ebook)","David Foenkinos",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/d/a/david-foenkinos---misterul-henri-pick_c1_1.jpg,"26,24 lei","30,87 lei",6239
https://nemira.ro/sfarsitul-bibliotecii-mele-ebook,"Sfârșitul bibliotecii mele (ebook)","Alberto Manguel",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/a/l/alberto-manguel---sfarsitul-bibliotecii-mele---c1_1.jpg,"22,43 lei","26,38 lei",6238
https://nemira.ro/biblioteca-invizibila-ebook,"Biblioteca invizibilă (ebook)","Genevieve Cogman",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/g/e/genevieve-cogman---biblioteca-invizibilia_c1_1.jpg,"26,24 lei","30,87 lei",6235
https://nemira.ro/dispari-ia-statuii-din-parc-ebook,"Dispariția statuii din parc (ebook)","Rodica Ojog-Brașoveanu",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/r/o/rodica-ojog-brasoveanu---disparitia-statuii-din-parc_c1_1.jpg,"22,49 lei","26,46 lei",6228
https://nemira.ro/aurora-ebook,"Aurora (ebook)","Kim Stanley Robinson",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/k/i/kim-stanley-robinson---aurora---c1_1.jpg,"26,24 lei","30,87 lei",6229
https://nemira.ro/via-a-secreta-a-lui-william-shakespeare-ebook,"Viața secretă a lui William Shakespeare (ebook)","Jude Morgan",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/j/u/jude-morgan---viata-secreta-a-lui-william-shakespeare---c1_1.jpg,"26,18 lei","30,79 lei",6223
https://nemira.ro/autonom-ebook,"Autonom (ebook)","Annalee Newitz",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/a/n/annalee-newitz---autonom_coperta-fata_c1_1.jpg,"26,24 lei","30,87 lei",6221
https://nemira.ro/ho-ii-din-vis-ebook-seria-fra-ia-corbilor-partea-a-ii-a,"Hoții din vis (ebook, Seria Frăția Corbilor, partea a II-a)","Maggie Stiefvater",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/m/a/maggie-stiefvater---hotii-din-vis_c1_1.jpg,"26,18 lei","30,79 lei",6219
https://nemira.ro/omule-ul-din-perete-ebook,"Omulețul din perete (ebook)","Marian Coman",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/m/a/marian-coman---omuletul-din-perete---c1_1.jpg,"18,68 lei","21,97 lei",6224
https://nemira.ro/obiecte-pretioase-ebook,"Obiecte prețioase (ebook)","Kathleen Tessaro",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/k/a/kathleen-tessaro---obiecte-pretioase---c1_1.jpg,"26,24 lei","30,87 lei",6222
https://nemira.ro/ceva-in-apa-ebook,"Ceva în apă (ebook)","Catherine Steadman",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/c/a/catherine-steadman---ceva-in-apa---coperta-fata---c1_1.jpg,"29,99 lei","35,29 lei",6220
https://nemira.ro/copiii-dunei-ebook,"Copiii dunei (ebook) ","Frank Herbert",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/c/o/copiii-dunei_1.jpg,"29,93 lei","35,21 lei",3749
https://nemira.ro/vremea-dispretului-seria-witcher-partea-a-iv-a-ebook,"Vremea disprețului (ebook, Seria Witcher, partea a IV-a)","Andrzej Sapkowski",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/w/i/witcher_4_vremea_dispretului.jpg,"29,93 lei","35,21 lei",5958
https://nemira.ro/sangele-elfilor-seria-witcher-ebook,"Sângele elfilor (ebook, Seria Witcher, partea a III-a)","Andrzej Sapkowski",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/w/i/witcher_3_sangele_elfilor.jpg,"26,24 lei","30,87 lei",5708
https://nemira.ro/ultima-dorinta-seria-witcher-partea-i-ebook,"Ultima dorință (ebook, Seria Witcher, partea I)","Andrzej Sapkowski",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/w/i/witcher_1_ultima_dorinta.jpg,"26,24 lei","30,87 lei",5702
https://nemira.ro/anonima-de-miercuri-ebook,"Anonima de miercuri (ebook)","Rodica Ojog-Brașoveanu",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/r/o/rodica-ojog-brasoveanu---anonima-de-miercuri---c1_1.jpg,"22,49 lei","26,46 lei",6183
https://nemira.ro/buna-seara-melania-ebook,"Bună seara, Melania (ebook)","Rodica Ojog-Brașoveanu",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/r/o/rodica-ojog-brasoveanu---buna-seara-melania_c1_1.jpg,"22,49 lei","26,46 lei",6181
https://nemira.ro/dune-ebook-2019,"Dune (ebook) ","Frank Herbert",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/f/r/frank-herbert---seria-dune-1---dune---c1_1.jpg,"29,93 lei","35,21 lei",6179
https://nemira.ro/regele-spinilor-ebook-seria-imperiul-farami-at-partea-a-ii-a,"Regele spinilor (ebook, Seria Imperiul fărâmițat, partea a II-a)","Mark Lawrence",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/m/a/mark-lawrence---regele-spinilor---c1_1.jpg,"26,18 lei","30,79 lei",6184
https://nemira.ro/320-de-pisici-negre-ebook,"320 de pisici negre (ebook)","Rodica Ojog-Brașoveanu",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/r/o/rodica-ojog-brasoveanu---320-de-pisici-negre---c1_1.jpg,"22,49 lei","26,46 lei",6182
https://nemira.ro/mantuitorul-dunei-ebook-2019,"Mântuitorul Dunei (ebook, Seria Dune, partea a II-a) ","Frank Herbert",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/f/r/frank-herbert---seria-dune-2---mantuitorul_dunei---c1_1.jpg,"26,24 lei","30,87 lei",6180
https://nemira.ro/anotimpuri-care-nu-se-repeta-ebook,"Anotimpuri care nu se repetă (ebook)","Ion Pleșa",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/i/o/ion-plesa---anotimpuri-care-nu-se-repeta---c1_1.jpg,"18,68 lei","21,97 lei",6185
https://nemira.ro/luna-din-palat-ebook,"Luna din palat (ebook)","Weina Dai Randel",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/w/e/weina-dai-randel---luna-din-palat---c1_1.jpg,"26,24 lei","30,87 lei",6128
https://nemira.ro/necunoscuta-din-berlinul-de-est-ebook,"Necunoscuta din Berlinul de Est (ebook)","Immanuel Mifsud",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/i/m/immanuel-mifsud---necunoscuta-din-berlinul-de-est---c1_1.jpg,"18,68 lei","21,97 lei",6129
https://nemira.ro/zburatorii-noptii-ebook,"Zburătorii nopții (ebook)","George R.R. Martin",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/g/e/george-rr-martin---zburatorii-noptii_c1_1.jpg,"26,24 lei","30,87 lei",6130
https://nemira.ro/eroii-ebook,"Eroii (ebook)","Joe Abercrombie",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/j/o/joe-abercrombie---eroii_c1_1.jpg,"26,18 lei","30,79 lei",6118
https://nemira.ro/cei-doisprezece-ebook-trilogia-transformarea-partea-a-ii-a,"Cei Doisprezece (ebook, Trilogia Transformarea, partea a II-a )","Justin Cronin",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/j/u/justin-cronin---cei-doisprezece_c1_1.jpg,"33,67 lei","39,62 lei",6116
https://nemira.ro/omul-de-creta-ebook,"Omul de cretă (ebook)","C.J. Tudor",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/c/j/cj-tudor---omul_de_creta_c1_1_2.jpg,"26,24 lei","30,87 lei",6120
https://nemira.ro/madame-picasso-ebook,"Madame Picasso (ebook)","Anne Girard",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/a/n/anne-girard---madame-picasso---c1_1.jpg,"26,24 lei","30,87 lei",6117
https://nemira.ro/everless-ebook,"Everless (ebook)","Sara Holland",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/s/a/sara-holland---everless_c1_1.jpg,"26,24 lei","30,87 lei",6115
https://nemira.ro/un-gentleman-la-moscova-ebook,"Un gentleman la Moscova (ebook)","Amor Towles",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/a/m/amor-towles---un-gentleman-la-moscova---c1_1.jpg,"26,24 lei","30,87 lei",6095
https://nemira.ro/cateva-motive-sa-iubesti-viata-ebook,"Câteva motive să iubești viața (ebook)","Matt Haig",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/m/a/matt-haig---cateva-motive-sa-iubesti-viata---c1_1.jpg,"18,68 lei","21,97 lei",6093
https://nemira.ro/o-zi-de-decembrie-ebook,"O zi de decembrie (ebook)","Josie Silver",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/j/o/josie-silver---o-zi-in-decembrie---c1_1.jpg,"22,49 lei","26,46 lei",6094
https://nemira.ro/de-veghe-intre-lumi-ebook,"De veghe între lumi (ebook)","Marisha Pessl",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/m/a/marisha-pessl---de-veghe-intre-lumi_c1_mov_1.jpg,"26,18 lei","30,79 lei",6084
https://nemira.ro/fratia-corbilor-ebook,"Frăția Corbilor (ebook)","Maggie Stiefvater",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/m/a/maggie-stiefvater---fratia-corbilor_c1_1.jpg,"26,18 lei","30,79 lei",6083
https://nemira.ro/busola-ebook,"Busola (ebook)","Mathias Enard",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/m/a/mathias-enard---busola---c1_1.jpg,"26,24 lei","30,87 lei",6074
https://nemira.ro/dirk-gently-agentia-de-investigatii-holistice-ebook,"Dirk Gently. Agenția de investigații holistice (ebook)","Douglas Adams",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/3/a/3a696423-dece-410e-b236-cf0fd8003cc1.jpg,"18,68 lei","21,97 lei",6079
https://nemira.ro/orasul-companiei-ebook,"Orașul companiei (ebook)","Madeline Ashby",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/m/a/madeline-ashby---orasul-companiei---c1_1.jpg,"26,18 lei","30,79 lei",6077
https://nemira.ro/umbra-magiei-ebook,"Umbra magiei (ebook)","Kat Howard",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/k/a/kat-howard---umbra-magiei---c1_2.jpg,"22,49 lei","26,46 lei",6075
https://nemira.ro/noaptea-dintre-lumi-ebook,"Noaptea dintre lumi (ebook)","Irina Georgescu Groza",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/i/r/irina-georgescu---noaptea-dintre-lumi_1.jpg,"18,74 lei","22,05 lei",6078
https://nemira.ro/baiatul-de-pe-pod-ebook,"Băiatul de pe pod (ebook)","M.R. Carey",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/m/r/mr-carey---baiatul-de-pe-pod---c1_1.jpg,"26,18 lei","30,79 lei",6076
https://nemira.ro/o-logodna-foarte-lunga-ebook,"O logodnă foarte lungă (ebook)","Sébastien Japrisot",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/o/-/o-logodna-foarte-lunga_1.jpg,"22,49 lei","26,46 lei",6059
https://nemira.ro/padurea-intunecata-ebook-seria-amintiri-din-trecutul-terrei-partea-a-ii-a,"Pădurea întunecată (ebook, Seria Amintiri din trecutul Terrei, partea a II-a)","Liu Cixin",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/l/i/liu-cixin---padurea-intunecata_c1_1.jpg,"29,99 lei","35,29 lei",6057
https://nemira.ro/piramida-ebook,"Piramida (ebook)","Cristian Englert",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/c/r/cristian-englert---piramida---c1_1.jpg,"18,68 lei","21,97 lei",6060
https://nemira.ro/inainte-de-ploi-ebook,"Înainte de ploi (ebook)","Dinah Jefferies",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/d/i/dinah-jefferies---inainte-de-ploi---c1_1.jpg,"26,24 lei","30,87 lei",6058
https://nemira.ro/povestiri-din-garaj-ebook,"Povestiri din garaj (ebook)","Goran Mrakić",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/g/o/goran-mrakic---povestiri-din-garaj---c1_1.jpg,"17,64 lei",,6041
https://nemira.ro/apusul-ebook-seria-terra-xxi-partea-a-ii-a,"Apusul (ebook, Seria Terra XXI, partea a II-a)","Adrian Mihălțianu",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/a/d/adrian-mihaltianu---apusul_c1_1.jpg,"22,43 lei","26,38 lei",6043
https://nemira.ro/alegerea-celor-trei-ebook-seria-turnul-intunecat-partea-a-ii-a,"Alegerea celor trei (ebook, Seria Turnul Întunecat, partea a II-a)","Stephen King",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/s/t/stephen-king---alegerea-celor-trei---c1_1.jpg,"22,49 lei","26,46 lei",6040
https://nemira.ro/ultimul-tren-spre-istanbul-ebook,"Ultimul tren spre Istanbul (ebook)","Ayse Kulin",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/a/y/ayse-kulin---ultimul-tren-spre-istanbul_c1_1.jpg,"26,18 lei","30,79 lei",6038
https://nemira.ro/pistolarul-ebook-seria-turnul-intunecat-partea-i,"Pistolarul (ebook, Seria Turnul întunecat, partea I)","Stephen King",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/p/i/pistolarul.jpg,"18,68 lei","21,97 lei",6039
https://nemira.ro/singura-poveste-ebook,"Singura poveste (ebook)","Julian Barnes",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/j/u/julian-barnes---singura-poveste_c1_1.jpg,"22,43 lei","26,38 lei",6014
https://nemira.ro/razbunarea-vaduvei-albe-ebook-seria-neimblanzitii-partea-a-iii-a,"Răzbunarea Văduvei Albe (ebook, Seria Neîmblânziții, partea a III-a)","Jacob Grey",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/j/a/jacob-grey---neimblanzitii-3---razbunarea-vaduvei-albe---c1_1.jpg,"17,64 lei",,6012
https://nemira.ro/problema-celor-trei-corpuri-ebook-seria-amintiri-din-trecutul-terrei-partea-i,"Problema celor trei corpuri (ebook, Seria Amintiri din trecutul Terrei, partea I)","Liu Cixin",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/l/i/liu-cixin---problema-celor-trei-corpuri_c1_1.jpg,"29,99 lei","35,29 lei",6015
https://nemira.ro/it-ebook,"IT (ebook)","Stephen King",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/s/t/stephen-king---orasul-bantuit_c1_1.jpg,"33,74 lei","39,70 lei",6013
https://nemira.ro/crucea-de-foc-vol-2-ebook-seria-outlander-partea-a-v-a,"Crucea de foc vol. 2 (ebook, Seria Outlander, partea a V-a)","Diana Gabaldon",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/c/r/crucea-de-foc-2.jpg,"33,74 lei","39,70 lei",6011
https://nemira.ro/un-cal-intr-o-mare-de-lebede-ebook,"Un cal într-o mare de lebede (ebook)","Raluca Nagy",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/r/a/raluca-nagy---un-cal-intr-o-mare-de-lebede---c1_1.jpg,"17,64 lei",,5993
https://nemira.ro/alternativa-la-fuga-in-egipt-ebook,"Alternativa la fuga în Egipt (ebook)","Gabriel Gafița",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/g/a/gabriel-gafita---alternativa-la-fuga-in-egipt---c1_1.jpg,"17,64 lei",,5991
https://nemira.ro/silozul-generatiile-ebook-seria-silozul-partea-a-iii-a,"Silozul. Generațiile (ebook, Seria Silozul, partea a III-a)","Hugh Howey",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/h/u/hugh-howey---silozul-generatiile_1.jpg,"22,43 lei","26,38 lei",5989
https://nemira.ro/silozul-ebook,"Silozul (ebook)","Hugh Howey",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/h/u/hugh-howey---silozul_c1_1.jpg,"26,24 lei","30,87 lei",5987
https://nemira.ro/barbatul-care-n-a-mai-sunat-ebook,"Bărbatul care n-a mai sunat (ebook)","Rosie Walsh",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/r/o/rosie-walsh---barbatul-care-n-a-mai-sunat_c1_2_1.jpg,"26,24 lei","30,87 lei",5994
https://nemira.ro/matriarhat-ebook,"Matriarhat (ebook)","Cristina Andrei",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/c/r/cristina-andrei---matriarhat_c1_1.jpg,"17,56 lei",,5985
https://nemira.ro/territoria-ebook,"Territoria (ebook)","Oleg Garaz",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/o/l/oleg-garaz---territoria---c1_1.jpg,"17,64 lei",,5992
https://nemira.ro/fetele-de-la-tara-ebook,"Fetele de la țară (ebook)","Edna O’Brien",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/e/d/edna-obrien---fetele-de-la-tara_c1_1.jpg,"26,18 lei","30,79 lei",5990
https://nemira.ro/silozul-inceputurile-ebook-seria-silozul-partea-a-ii-a,"Silozul. Începuturile (ebook, Seria Silozul, partea a II-a)","Hugh Howey",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/h/u/hugh-howey---silozul-inceputurile---c1_1.jpg,"26,24 lei","30,87 lei",5988
https://nemira.ro/rendez-vous-cu-rama-ebook-seria-rama-partea-i,"Rendez-vous cu Rama (ebook, Seria Rama, partea I)","Arthur C. Clarke",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/a/r/arthur-c-clarke---rendez-vous-cu-rama---c1_1_1.jpg,"22,43 lei","26,38 lei",5986
https://nemira.ro/sarpele-din-essex-ebook,"Șarpele din Essex (ebook)","Sarah Perry",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/s/a/sarah-perry---sarpele-din-essex---c1_1.jpg,"29,99 lei","35,29 lei",5978
